business_id,date,daily_review_count
4SQ5uczVt66-GGGeNQRfEA,2015-10-14,1
4SQ5uczVt66-GGGeNQRfEA,2015-11-28,1
4SQ5uczVt66-GGGeNQRfEA,2015-11-30,1
4SQ5uczVt66-GGGeNQRfEA,2015-12-30,1
4SQ5uczVt66-GGGeNQRfEA,2016-01-11,1
4SQ5uczVt66-GGGeNQRfEA,2016-01-21,1
4SQ5uczVt66-GGGeNQRfEA,2016-02-03,1
4SQ5uczVt66-GGGeNQRfEA,2016-02-29,1
4SQ5uczVt66-GGGeNQRfEA,2016-03-16,1
4SQ5uczVt66-GGGeNQRfEA,2016-03-26,1
4SQ5uczVt66-GGGeNQRfEA,2016-04-18,1
4SQ5uczVt66-GGGeNQRfEA,2016-04-28,1
4SQ5uczVt66-GGGeNQRfEA,2016-05-08,1
4SQ5uczVt66-GGGeNQRfEA,2016-05-09,1
4SQ5uczVt66-GGGeNQRfEA,2016-06-17,1
4SQ5uczVt66-GGGeNQRfEA,2016-06-19,2
4SQ5uczVt66-GGGeNQRfEA,2016-06-25,1
4SQ5uczVt66-GGGeNQRfEA,2016-07-04,1
4SQ5uczVt66-GGGeNQRfEA,2016-07-05,1
4SQ5uczVt66-GGGeNQRfEA,2016-07-09,1
4SQ5uczVt66-GGGeNQRfEA,2016-07-13,1
4SQ5uczVt66-GGGeNQRfEA,2016-08-30,1
4SQ5uczVt66-GGGeNQRfEA,2016-09-10,1
4SQ5uczVt66-GGGeNQRfEA,2016-09-11,1
4SQ5uczVt66-GGGeNQRfEA,2016-10-08,1
4SQ5uczVt66-GGGeNQRfEA,2016-10-20,1
4SQ5uczVt66-GGGeNQRfEA,2016-10-23,1
4SQ5uczVt66-GGGeNQRfEA,2016-10-31,1
4SQ5uczVt66-GGGeNQRfEA,2016-11-24,1
4SQ5uczVt66-GGGeNQRfEA,2016-11-25,1
4SQ5uczVt66-GGGeNQRfEA,2017-02-19,1
4SQ5uczVt66-GGGeNQRfEA,2017-02-23,1
4SQ5uczVt66-GGGeNQRfEA,2017-04-21,1
4SQ5uczVt66-GGGeNQRfEA,2017-05-16,1
4SQ5uczVt66-GGGeNQRfEA,2017-06-09,1
4SQ5uczVt66-GGGeNQRfEA,2017-06-13,1
4SQ5uczVt66-GGGeNQRfEA,2017-06-19,1
4SQ5uczVt66-GGGeNQRfEA,2017-06-23,1
4SQ5uczVt66-GGGeNQRfEA,2017-07-02,1
4SQ5uczVt66-GGGeNQRfEA,2017-08-04,1
4SQ5uczVt66-GGGeNQRfEA,2017-08-19,1
4SQ5uczVt66-GGGeNQRfEA,2017-09-10,1
4SQ5uczVt66-GGGeNQRfEA,2017-09-14,1
4SQ5uczVt66-GGGeNQRfEA,2017-09-26,1
4SQ5uczVt66-GGGeNQRfEA,2017-10-21,1
4SQ5uczVt66-GGGeNQRfEA,2017-10-31,1
4SQ5uczVt66-GGGeNQRfEA,2017-11-13,1
4SQ5uczVt66-GGGeNQRfEA,2017-12-17,1
4SQ5uczVt66-GGGeNQRfEA,2017-12-27,1
4SQ5uczVt66-GGGeNQRfEA,2018-03-05,1
4SQ5uczVt66-GGGeNQRfEA,2018-03-18,1
4SQ5uczVt66-GGGeNQRfEA,2018-04-14,1
4SQ5uczVt66-GGGeNQRfEA,2018-05-02,1
4SQ5uczVt66-GGGeNQRfEA,2018-05-12,1
4SQ5uczVt66-GGGeNQRfEA,2018-06-10,1
4SQ5uczVt66-GGGeNQRfEA,2018-06-15,1
4SQ5uczVt66-GGGeNQRfEA,2018-07-08,1
4SQ5uczVt66-GGGeNQRfEA,2018-07-10,1
4SQ5uczVt66-GGGeNQRfEA,2018-08-07,1
4SQ5uczVt66-GGGeNQRfEA,2018-08-24,1
4SQ5uczVt66-GGGeNQRfEA,2018-08-25,1
4SQ5uczVt66-GGGeNQRfEA,2018-09-16,1
4SQ5uczVt66-GGGeNQRfEA,2018-10-01,1
4SQ5uczVt66-GGGeNQRfEA,2018-10-19,1
4SQ5uczVt66-GGGeNQRfEA,2018-10-23,1
4SQ5uczVt66-GGGeNQRfEA,2018-12-06,1
4SQ5uczVt66-GGGeNQRfEA,2018-12-07,1
4SQ5uczVt66-GGGeNQRfEA,2018-12-09,1
4SQ5uczVt66-GGGeNQRfEA,2018-12-11,1
4SQ5uczVt66-GGGeNQRfEA,2018-12-17,1
4SQ5uczVt66-GGGeNQRfEA,2019-01-04,1
4SQ5uczVt66-GGGeNQRfEA,2019-02-15,1
4SQ5uczVt66-GGGeNQRfEA,2019-05-06,1
4S_yN5o0EvXvV6GNvesTKw,2014-04-30,1
4S_yN5o0EvXvV6GNvesTKw,2014-07-16,1
4S_yN5o0EvXvV6GNvesTKw,2014-07-18,1
4S_yN5o0EvXvV6GNvesTKw,2014-07-20,1
4S_yN5o0EvXvV6GNvesTKw,2014-08-16,1
4S_yN5o0EvXvV6GNvesTKw,2014-11-08,1
4S_yN5o0EvXvV6GNvesTKw,2014-12-20,1
4S_yN5o0EvXvV6GNvesTKw,2015-03-20,1
4S_yN5o0EvXvV6GNvesTKw,2015-04-03,1
4S_yN5o0EvXvV6GNvesTKw,2015-04-12,1
4S_yN5o0EvXvV6GNvesTKw,2015-06-07,1
4S_yN5o0EvXvV6GNvesTKw,2015-06-12,1
4S_yN5o0EvXvV6GNvesTKw,2015-07-04,1
4S_yN5o0EvXvV6GNvesTKw,2015-07-07,1
4S_yN5o0EvXvV6GNvesTKw,2015-07-10,1
4S_yN5o0EvXvV6GNvesTKw,2015-08-06,1
4S_yN5o0EvXvV6GNvesTKw,2015-08-15,1
4S_yN5o0EvXvV6GNvesTKw,2015-08-29,1
4S_yN5o0EvXvV6GNvesTKw,2015-09-16,1
4S_yN5o0EvXvV6GNvesTKw,2016-01-12,1
4S_yN5o0EvXvV6GNvesTKw,2016-01-26,1
4S_yN5o0EvXvV6GNvesTKw,2016-01-29,1
4S_yN5o0EvXvV6GNvesTKw,2016-01-30,1
4S_yN5o0EvXvV6GNvesTKw,2016-04-28,1
4S_yN5o0EvXvV6GNvesTKw,2016-05-26,1
4S_yN5o0EvXvV6GNvesTKw,2016-07-01,1
4S_yN5o0EvXvV6GNvesTKw,2016-07-03,1
4S_yN5o0EvXvV6GNvesTKw,2016-08-22,1
4S_yN5o0EvXvV6GNvesTKw,2016-09-09,1
4S_yN5o0EvXvV6GNvesTKw,2016-10-12,1
4S_yN5o0EvXvV6GNvesTKw,2016-10-13,1
4S_yN5o0EvXvV6GNvesTKw,2016-10-15,1
4S_yN5o0EvXvV6GNvesTKw,2016-10-29,1
4S_yN5o0EvXvV6GNvesTKw,2016-11-18,1
4S_yN5o0EvXvV6GNvesTKw,2016-12-12,1
4S_yN5o0EvXvV6GNvesTKw,2017-03-16,1
4S_yN5o0EvXvV6GNvesTKw,2017-07-02,1
4S_yN5o0EvXvV6GNvesTKw,2017-07-14,1
4S_yN5o0EvXvV6GNvesTKw,2017-07-29,1
4S_yN5o0EvXvV6GNvesTKw,2017-08-08,1
4S_yN5o0EvXvV6GNvesTKw,2017-09-02,1
4S_yN5o0EvXvV6GNvesTKw,2017-11-04,1
4S_yN5o0EvXvV6GNvesTKw,2017-11-10,1
4S_yN5o0EvXvV6GNvesTKw,2017-11-12,1
4S_yN5o0EvXvV6GNvesTKw,2018-01-28,1
4S_yN5o0EvXvV6GNvesTKw,2018-02-04,1
4S_yN5o0EvXvV6GNvesTKw,2018-04-06,1
4S_yN5o0EvXvV6GNvesTKw,2018-04-13,1
4S_yN5o0EvXvV6GNvesTKw,2018-04-21,1
4S_yN5o0EvXvV6GNvesTKw,2018-06-24,1
4S_yN5o0EvXvV6GNvesTKw,2018-07-12,1
4S_yN5o0EvXvV6GNvesTKw,2018-08-11,1
4S_yN5o0EvXvV6GNvesTKw,2018-09-02,1
4S_yN5o0EvXvV6GNvesTKw,2018-09-14,1
4S_yN5o0EvXvV6GNvesTKw,2018-09-15,1
4S_yN5o0EvXvV6GNvesTKw,2018-10-08,1
4S_yN5o0EvXvV6GNvesTKw,2018-10-21,2
4S_yN5o0EvXvV6GNvesTKw,2018-12-31,1
4S_yN5o0EvXvV6GNvesTKw,2019-01-10,1
4S_yN5o0EvXvV6GNvesTKw,2019-01-13,1
4S_yN5o0EvXvV6GNvesTKw,2019-05-10,1
4S_yN5o0EvXvV6GNvesTKw,2019-06-06,1
4S_yN5o0EvXvV6GNvesTKw,2019-07-09,1
4S_yN5o0EvXvV6GNvesTKw,2019-07-22,1
4S_yN5o0EvXvV6GNvesTKw,2019-09-03,1
4S_yN5o0EvXvV6GNvesTKw,2019-09-28,1
4S_yN5o0EvXvV6GNvesTKw,2019-10-08,1
4S_yN5o0EvXvV6GNvesTKw,2019-12-22,1
4S_yN5o0EvXvV6GNvesTKw,2019-12-28,1
4TQMOy00KD_54xSFwKgMZw,2013-08-13,1
4TQMOy00KD_54xSFwKgMZw,2013-09-05,1
4TQMOy00KD_54xSFwKgMZw,2013-10-04,2
4TQMOy00KD_54xSFwKgMZw,2013-11-04,1
4TQMOy00KD_54xSFwKgMZw,2013-11-27,1
4TQMOy00KD_54xSFwKgMZw,2013-12-26,1
4TQMOy00KD_54xSFwKgMZw,2014-01-12,1
4TQMOy00KD_54xSFwKgMZw,2014-01-22,1
4TQMOy00KD_54xSFwKgMZw,2014-02-28,1
4TQMOy00KD_54xSFwKgMZw,2014-03-02,1
4TQMOy00KD_54xSFwKgMZw,2014-03-10,1
4TRaSx4vcKfhm9Jx-heiqg,2013-02-01,1
4TRaSx4vcKfhm9Jx-heiqg,2013-03-13,1
4TRaSx4vcKfhm9Jx-heiqg,2013-03-19,1
4TRaSx4vcKfhm9Jx-heiqg,2013-05-13,1
4TRaSx4vcKfhm9Jx-heiqg,2013-06-29,1
4TRaSx4vcKfhm9Jx-heiqg,2013-07-13,1
4TRaSx4vcKfhm9Jx-heiqg,2013-07-19,1
4TRaSx4vcKfhm9Jx-heiqg,2014-01-29,1
4TRaSx4vcKfhm9Jx-heiqg,2014-02-16,1
4TRaSx4vcKfhm9Jx-heiqg,2014-02-25,1
4TRaSx4vcKfhm9Jx-heiqg,2014-03-24,1
4TRaSx4vcKfhm9Jx-heiqg,2014-09-06,1
4TRaSx4vcKfhm9Jx-heiqg,2014-10-18,1
4TRaSx4vcKfhm9Jx-heiqg,2015-01-01,1
4TRaSx4vcKfhm9Jx-heiqg,2015-02-14,1
4TRaSx4vcKfhm9Jx-heiqg,2015-11-16,1
4TRaSx4vcKfhm9Jx-heiqg,2015-11-19,1
4TRaSx4vcKfhm9Jx-heiqg,2015-11-30,1
4TRaSx4vcKfhm9Jx-heiqg,2015-12-14,1
4TRaSx4vcKfhm9Jx-heiqg,2016-02-07,1
4TRaSx4vcKfhm9Jx-heiqg,2016-11-26,1
4TRaSx4vcKfhm9Jx-heiqg,2016-12-30,1
4TRaSx4vcKfhm9Jx-heiqg,2017-01-11,1
4TRaSx4vcKfhm9Jx-heiqg,2017-04-03,1
4TRaSx4vcKfhm9Jx-heiqg,2017-04-19,1
4TRaSx4vcKfhm9Jx-heiqg,2017-05-27,1
4TRaSx4vcKfhm9Jx-heiqg,2017-12-30,1
4TRaSx4vcKfhm9Jx-heiqg,2018-01-28,1
4TRaSx4vcKfhm9Jx-heiqg,2018-02-11,1
4TRaSx4vcKfhm9Jx-heiqg,2018-06-23,1
4TRaSx4vcKfhm9Jx-heiqg,2018-07-17,1
4TRaSx4vcKfhm9Jx-heiqg,2018-08-10,1
4TRaSx4vcKfhm9Jx-heiqg,2018-09-24,1
4TRaSx4vcKfhm9Jx-heiqg,2019-01-27,1
4TRaSx4vcKfhm9Jx-heiqg,2019-05-04,1
4TRaSx4vcKfhm9Jx-heiqg,2019-08-10,1
4_W5pstoN1166TGjjPOrMg,2013-01-12,1
4_W5pstoN1166TGjjPOrMg,2013-01-15,1
4_W5pstoN1166TGjjPOrMg,2013-01-17,1
4_W5pstoN1166TGjjPOrMg,2013-01-20,1
4_W5pstoN1166TGjjPOrMg,2013-01-28,1
4_W5pstoN1166TGjjPOrMg,2013-01-29,1
4_W5pstoN1166TGjjPOrMg,2013-01-30,1
4_W5pstoN1166TGjjPOrMg,2013-02-03,1
4_W5pstoN1166TGjjPOrMg,2013-02-06,1
4_W5pstoN1166TGjjPOrMg,2013-02-10,1
4_W5pstoN1166TGjjPOrMg,2013-02-12,1
4_W5pstoN1166TGjjPOrMg,2013-02-18,1
4_W5pstoN1166TGjjPOrMg,2013-02-20,2
4_W5pstoN1166TGjjPOrMg,2013-03-13,1
4_W5pstoN1166TGjjPOrMg,2013-03-19,1
4_W5pstoN1166TGjjPOrMg,2013-03-29,1
4_W5pstoN1166TGjjPOrMg,2013-04-01,2
4_W5pstoN1166TGjjPOrMg,2013-04-04,1
4_W5pstoN1166TGjjPOrMg,2013-04-13,1
4_W5pstoN1166TGjjPOrMg,2013-04-14,1
4_W5pstoN1166TGjjPOrMg,2013-04-22,1
4_W5pstoN1166TGjjPOrMg,2013-04-23,1
4_W5pstoN1166TGjjPOrMg,2013-06-03,1
4_W5pstoN1166TGjjPOrMg,2013-06-09,1
4_W5pstoN1166TGjjPOrMg,2013-06-12,1
4_W5pstoN1166TGjjPOrMg,2013-06-15,1
4_W5pstoN1166TGjjPOrMg,2013-06-16,1
4_W5pstoN1166TGjjPOrMg,2013-07-08,1
4_W5pstoN1166TGjjPOrMg,2013-07-20,1
4_W5pstoN1166TGjjPOrMg,2013-07-27,1
4_W5pstoN1166TGjjPOrMg,2013-08-06,1
4_W5pstoN1166TGjjPOrMg,2013-08-09,1
4_W5pstoN1166TGjjPOrMg,2013-09-03,1
4_W5pstoN1166TGjjPOrMg,2013-09-11,1
4_W5pstoN1166TGjjPOrMg,2013-09-12,1
4_W5pstoN1166TGjjPOrMg,2013-10-08,1
4_W5pstoN1166TGjjPOrMg,2013-10-19,1
4_W5pstoN1166TGjjPOrMg,2013-10-27,1
4_W5pstoN1166TGjjPOrMg,2013-11-07,1
4_W5pstoN1166TGjjPOrMg,2013-11-16,1
4_W5pstoN1166TGjjPOrMg,2013-11-18,1
4_W5pstoN1166TGjjPOrMg,2013-11-19,1
4_W5pstoN1166TGjjPOrMg,2013-12-03,1
4_W5pstoN1166TGjjPOrMg,2013-12-16,1
4_W5pstoN1166TGjjPOrMg,2013-12-18,1
4_W5pstoN1166TGjjPOrMg,2013-12-30,1
4_W5pstoN1166TGjjPOrMg,2014-01-02,2
4_W5pstoN1166TGjjPOrMg,2014-01-11,1
4_W5pstoN1166TGjjPOrMg,2014-01-19,1
4_W5pstoN1166TGjjPOrMg,2014-01-23,1
4_W5pstoN1166TGjjPOrMg,2014-02-06,2
4_W5pstoN1166TGjjPOrMg,2014-02-11,1
4_W5pstoN1166TGjjPOrMg,2014-02-13,1
4_W5pstoN1166TGjjPOrMg,2014-02-16,1
4_W5pstoN1166TGjjPOrMg,2014-02-17,1
4_W5pstoN1166TGjjPOrMg,2014-02-20,1
4_W5pstoN1166TGjjPOrMg,2014-02-22,1
4_W5pstoN1166TGjjPOrMg,2014-03-05,1
4_W5pstoN1166TGjjPOrMg,2014-03-07,1
4_W5pstoN1166TGjjPOrMg,2014-03-08,1
4_W5pstoN1166TGjjPOrMg,2014-03-09,2
4_W5pstoN1166TGjjPOrMg,2014-03-14,1
4_W5pstoN1166TGjjPOrMg,2014-03-15,1
4_W5pstoN1166TGjjPOrMg,2014-03-19,1
4_W5pstoN1166TGjjPOrMg,2014-03-21,1
4_W5pstoN1166TGjjPOrMg,2014-03-25,1
4_W5pstoN1166TGjjPOrMg,2014-03-27,1
4_W5pstoN1166TGjjPOrMg,2014-03-28,1
4_W5pstoN1166TGjjPOrMg,2014-03-29,1
4_W5pstoN1166TGjjPOrMg,2014-03-30,1
4_W5pstoN1166TGjjPOrMg,2014-04-03,1
4_W5pstoN1166TGjjPOrMg,2014-04-06,1
4_W5pstoN1166TGjjPOrMg,2014-04-09,1
4_W5pstoN1166TGjjPOrMg,2014-04-16,1
4_W5pstoN1166TGjjPOrMg,2014-05-01,1
4_W5pstoN1166TGjjPOrMg,2014-05-28,1
4_W5pstoN1166TGjjPOrMg,2014-05-31,1
4_W5pstoN1166TGjjPOrMg,2014-06-05,2
4_W5pstoN1166TGjjPOrMg,2014-06-18,1
4_W5pstoN1166TGjjPOrMg,2014-07-04,1
4_W5pstoN1166TGjjPOrMg,2014-07-14,1
4_W5pstoN1166TGjjPOrMg,2014-07-16,1
4_W5pstoN1166TGjjPOrMg,2014-07-23,1
4_W5pstoN1166TGjjPOrMg,2014-08-05,1
4_W5pstoN1166TGjjPOrMg,2014-08-07,1
4_W5pstoN1166TGjjPOrMg,2014-08-13,1
4_W5pstoN1166TGjjPOrMg,2014-08-27,2
4_W5pstoN1166TGjjPOrMg,2014-09-03,1
4_W5pstoN1166TGjjPOrMg,2014-09-06,1
4_W5pstoN1166TGjjPOrMg,2014-09-10,1
4_W5pstoN1166TGjjPOrMg,2014-09-19,1
4_W5pstoN1166TGjjPOrMg,2014-09-21,1
4_W5pstoN1166TGjjPOrMg,2014-09-22,2
4_W5pstoN1166TGjjPOrMg,2014-09-30,1
4_W5pstoN1166TGjjPOrMg,2014-10-06,1
4_W5pstoN1166TGjjPOrMg,2014-10-12,1
4_W5pstoN1166TGjjPOrMg,2014-10-15,1
4_W5pstoN1166TGjjPOrMg,2014-10-17,1
4_W5pstoN1166TGjjPOrMg,2014-10-19,1
4_W5pstoN1166TGjjPOrMg,2014-10-21,1
4_W5pstoN1166TGjjPOrMg,2014-10-22,1
4_W5pstoN1166TGjjPOrMg,2014-10-26,1
4_W5pstoN1166TGjjPOrMg,2014-10-28,1
4_W5pstoN1166TGjjPOrMg,2014-11-06,1
4_W5pstoN1166TGjjPOrMg,2014-11-07,1
4_W5pstoN1166TGjjPOrMg,2014-11-18,1
4_W5pstoN1166TGjjPOrMg,2014-11-19,1
4_W5pstoN1166TGjjPOrMg,2014-11-28,1
4_W5pstoN1166TGjjPOrMg,2014-12-07,1
4_W5pstoN1166TGjjPOrMg,2014-12-08,2
4_W5pstoN1166TGjjPOrMg,2014-12-15,1
4_W5pstoN1166TGjjPOrMg,2014-12-16,1
4_W5pstoN1166TGjjPOrMg,2014-12-17,1
4_W5pstoN1166TGjjPOrMg,2014-12-18,1
4_W5pstoN1166TGjjPOrMg,2014-12-28,1
4_W5pstoN1166TGjjPOrMg,2015-01-03,1
4_W5pstoN1166TGjjPOrMg,2015-01-04,1
4_W5pstoN1166TGjjPOrMg,2015-01-12,1
4_W5pstoN1166TGjjPOrMg,2015-01-13,1
4_W5pstoN1166TGjjPOrMg,2015-01-15,1
4_W5pstoN1166TGjjPOrMg,2015-01-19,1
4_W5pstoN1166TGjjPOrMg,2015-01-25,1
4_W5pstoN1166TGjjPOrMg,2015-01-30,1
4_W5pstoN1166TGjjPOrMg,2015-02-01,1
4_W5pstoN1166TGjjPOrMg,2015-02-09,1
4_W5pstoN1166TGjjPOrMg,2015-02-11,1
4_W5pstoN1166TGjjPOrMg,2015-02-17,1
4_W5pstoN1166TGjjPOrMg,2015-02-18,1
4_W5pstoN1166TGjjPOrMg,2015-02-22,1
4_W5pstoN1166TGjjPOrMg,2015-02-24,1
4_W5pstoN1166TGjjPOrMg,2015-02-26,1
4_W5pstoN1166TGjjPOrMg,2015-03-01,2
4_W5pstoN1166TGjjPOrMg,2015-03-03,1
4_W5pstoN1166TGjjPOrMg,2015-03-08,3
4_W5pstoN1166TGjjPOrMg,2015-03-14,1
4_W5pstoN1166TGjjPOrMg,2015-03-23,1
4_W5pstoN1166TGjjPOrMg,2015-03-27,1
4_W5pstoN1166TGjjPOrMg,2015-03-29,1
4_W5pstoN1166TGjjPOrMg,2015-03-31,1
4_W5pstoN1166TGjjPOrMg,2015-04-05,1
4_W5pstoN1166TGjjPOrMg,2015-04-15,1
4_W5pstoN1166TGjjPOrMg,2015-04-20,1
4_W5pstoN1166TGjjPOrMg,2015-04-21,1
4_W5pstoN1166TGjjPOrMg,2015-04-26,1
4_W5pstoN1166TGjjPOrMg,2015-05-04,1
4_W5pstoN1166TGjjPOrMg,2015-05-14,1
4_W5pstoN1166TGjjPOrMg,2015-05-15,1
4_W5pstoN1166TGjjPOrMg,2015-05-18,1
4_W5pstoN1166TGjjPOrMg,2015-06-14,1
4_W5pstoN1166TGjjPOrMg,2015-06-15,1
4_W5pstoN1166TGjjPOrMg,2015-07-13,2
4_W5pstoN1166TGjjPOrMg,2015-07-16,2
4_W5pstoN1166TGjjPOrMg,2015-07-19,1
4_W5pstoN1166TGjjPOrMg,2015-07-25,1
4_W5pstoN1166TGjjPOrMg,2015-07-31,2
4_W5pstoN1166TGjjPOrMg,2015-08-09,1
4_W5pstoN1166TGjjPOrMg,2015-08-10,1
4_W5pstoN1166TGjjPOrMg,2015-08-23,1
4_W5pstoN1166TGjjPOrMg,2015-08-30,1
4_W5pstoN1166TGjjPOrMg,2015-09-06,1
4_W5pstoN1166TGjjPOrMg,2015-09-15,1
4_W5pstoN1166TGjjPOrMg,2015-09-17,1
4_W5pstoN1166TGjjPOrMg,2015-10-07,1
4_W5pstoN1166TGjjPOrMg,2015-10-09,1
4_W5pstoN1166TGjjPOrMg,2015-10-14,1
4_W5pstoN1166TGjjPOrMg,2015-10-23,1
4_W5pstoN1166TGjjPOrMg,2015-10-25,1
4_W5pstoN1166TGjjPOrMg,2015-10-27,1
4_W5pstoN1166TGjjPOrMg,2015-11-02,1
4_W5pstoN1166TGjjPOrMg,2015-11-05,1
4_W5pstoN1166TGjjPOrMg,2015-11-09,2
4_W5pstoN1166TGjjPOrMg,2015-11-13,1
4_W5pstoN1166TGjjPOrMg,2015-12-13,1
4_W5pstoN1166TGjjPOrMg,2015-12-17,1
4_W5pstoN1166TGjjPOrMg,2016-01-11,1
4_W5pstoN1166TGjjPOrMg,2016-01-12,1
4_W5pstoN1166TGjjPOrMg,2016-01-16,1
4_W5pstoN1166TGjjPOrMg,2016-01-22,1
4_W5pstoN1166TGjjPOrMg,2016-02-13,1
4_W5pstoN1166TGjjPOrMg,2016-03-10,1
4_W5pstoN1166TGjjPOrMg,2016-03-19,1
4_W5pstoN1166TGjjPOrMg,2016-03-22,1
4_W5pstoN1166TGjjPOrMg,2016-03-25,1
4_W5pstoN1166TGjjPOrMg,2016-04-01,1
4_W5pstoN1166TGjjPOrMg,2016-04-07,1
4_W5pstoN1166TGjjPOrMg,2016-04-08,1
4_W5pstoN1166TGjjPOrMg,2016-04-13,1
4_W5pstoN1166TGjjPOrMg,2016-04-15,1
4_W5pstoN1166TGjjPOrMg,2016-05-02,1
4_W5pstoN1166TGjjPOrMg,2016-05-07,1
4_W5pstoN1166TGjjPOrMg,2016-05-14,1
4_W5pstoN1166TGjjPOrMg,2016-05-28,1
4_W5pstoN1166TGjjPOrMg,2016-06-01,1
4_W5pstoN1166TGjjPOrMg,2016-06-20,1
4_W5pstoN1166TGjjPOrMg,2016-06-25,1
4_W5pstoN1166TGjjPOrMg,2016-06-28,1
4_W5pstoN1166TGjjPOrMg,2016-06-29,1
4_W5pstoN1166TGjjPOrMg,2016-07-12,1
4_W5pstoN1166TGjjPOrMg,2016-07-24,1
4_W5pstoN1166TGjjPOrMg,2016-07-27,1
4_W5pstoN1166TGjjPOrMg,2016-07-28,1
4_W5pstoN1166TGjjPOrMg,2016-08-03,1
4_W5pstoN1166TGjjPOrMg,2016-08-19,1
4_W5pstoN1166TGjjPOrMg,2016-08-22,1
4_W5pstoN1166TGjjPOrMg,2016-08-23,1
4_W5pstoN1166TGjjPOrMg,2016-08-28,1
4_W5pstoN1166TGjjPOrMg,2016-09-08,1
4_W5pstoN1166TGjjPOrMg,2016-09-12,1
4_W5pstoN1166TGjjPOrMg,2016-09-27,1
4_W5pstoN1166TGjjPOrMg,2016-10-02,1
4_W5pstoN1166TGjjPOrMg,2016-10-31,1
4_W5pstoN1166TGjjPOrMg,2016-11-08,1
4_W5pstoN1166TGjjPOrMg,2016-11-09,1
4_W5pstoN1166TGjjPOrMg,2016-11-20,1
4_W5pstoN1166TGjjPOrMg,2016-11-21,1
4_W5pstoN1166TGjjPOrMg,2016-12-04,2
4_W5pstoN1166TGjjPOrMg,2016-12-09,1
4_W5pstoN1166TGjjPOrMg,2016-12-22,1
4_W5pstoN1166TGjjPOrMg,2016-12-28,2
4_W5pstoN1166TGjjPOrMg,2016-12-30,1
4_W5pstoN1166TGjjPOrMg,2017-01-04,1
4_W5pstoN1166TGjjPOrMg,2017-01-19,1
4_W5pstoN1166TGjjPOrMg,2017-01-29,2
4_W5pstoN1166TGjjPOrMg,2017-02-03,1
4_W5pstoN1166TGjjPOrMg,2017-02-04,1
4_W5pstoN1166TGjjPOrMg,2017-02-16,1
4_W5pstoN1166TGjjPOrMg,2017-02-19,2
4_W5pstoN1166TGjjPOrMg,2017-02-21,1
4_W5pstoN1166TGjjPOrMg,2017-02-25,1
4_W5pstoN1166TGjjPOrMg,2017-03-10,1
4_W5pstoN1166TGjjPOrMg,2017-03-13,1
4_W5pstoN1166TGjjPOrMg,2017-03-20,1
4_W5pstoN1166TGjjPOrMg,2017-03-27,1
4_W5pstoN1166TGjjPOrMg,2017-03-28,1
4_W5pstoN1166TGjjPOrMg,2017-04-04,1
4_W5pstoN1166TGjjPOrMg,2017-04-12,1
4_W5pstoN1166TGjjPOrMg,2017-04-18,1
4_W5pstoN1166TGjjPOrMg,2017-05-04,1
4_W5pstoN1166TGjjPOrMg,2017-05-20,1
4_W5pstoN1166TGjjPOrMg,2017-05-31,1
4_W5pstoN1166TGjjPOrMg,2017-06-02,1
4_W5pstoN1166TGjjPOrMg,2017-06-04,2
4_W5pstoN1166TGjjPOrMg,2017-06-06,1
4_W5pstoN1166TGjjPOrMg,2017-06-07,1
4_W5pstoN1166TGjjPOrMg,2017-06-25,1
4_W5pstoN1166TGjjPOrMg,2017-06-26,2
4_W5pstoN1166TGjjPOrMg,2017-07-04,1
4_W5pstoN1166TGjjPOrMg,2017-07-07,1
4_W5pstoN1166TGjjPOrMg,2017-07-18,1
4_W5pstoN1166TGjjPOrMg,2017-07-25,1
4_W5pstoN1166TGjjPOrMg,2017-08-08,1
4_W5pstoN1166TGjjPOrMg,2017-08-12,1
4_W5pstoN1166TGjjPOrMg,2017-08-15,1
4_W5pstoN1166TGjjPOrMg,2017-09-05,1
4_W5pstoN1166TGjjPOrMg,2017-09-09,1
4_W5pstoN1166TGjjPOrMg,2017-09-10,1
4_W5pstoN1166TGjjPOrMg,2017-09-13,1
4_W5pstoN1166TGjjPOrMg,2017-09-30,1
4_W5pstoN1166TGjjPOrMg,2017-10-01,1
4_W5pstoN1166TGjjPOrMg,2017-10-12,1
4_W5pstoN1166TGjjPOrMg,2017-10-13,1
4_W5pstoN1166TGjjPOrMg,2017-10-19,1
4_W5pstoN1166TGjjPOrMg,2017-10-27,1
4_W5pstoN1166TGjjPOrMg,2017-10-31,1
4_W5pstoN1166TGjjPOrMg,2017-11-02,1
4_W5pstoN1166TGjjPOrMg,2017-11-04,1
4_W5pstoN1166TGjjPOrMg,2017-11-16,1
4_W5pstoN1166TGjjPOrMg,2017-12-04,1
4_W5pstoN1166TGjjPOrMg,2017-12-05,2
4_W5pstoN1166TGjjPOrMg,2017-12-14,1
4_W5pstoN1166TGjjPOrMg,2017-12-29,1
4_W5pstoN1166TGjjPOrMg,2018-01-05,1
4_W5pstoN1166TGjjPOrMg,2018-01-28,1
4_W5pstoN1166TGjjPOrMg,2018-02-01,1
4_W5pstoN1166TGjjPOrMg,2018-02-04,1
4_W5pstoN1166TGjjPOrMg,2018-02-14,1
4_W5pstoN1166TGjjPOrMg,2018-03-01,1
4_W5pstoN1166TGjjPOrMg,2018-03-02,1
4_W5pstoN1166TGjjPOrMg,2018-03-17,1
