review_id,business_id,user_id,stars,date,useful,funny,cool
mHZQ9JFvn2zEblCgbNPkIQ,kOHcpCZQd4uNp6G2uE8o2A,3QnoTcrxuafMCoTzW_AH7A,4,2017-02-20,23,10,22
22p4Iof0cr4h2BHDF6XGuw,_RwlMTw9uFeOkfX9Ctf1HA,xIGGvi1UafRWajMJlCjp0w,5,2013-10-25,0,0,0
MffAXYF_5tZGvvA46atE2A,RZtGWDLCAtuipwaZ-UfjmQ,7UeDrnjzXrwmjIgqdROHKg,4,2015-01-06,0,0,0
zgjJIzko-VxfwHPrfEUZGg,9gObo5ltOMo6UgsaXaHPWA,T-AH150cJRfRoFJVA3hj3w,4,2014-07-28,2,0,0
DvxUtcNyP1fK8Jf_QKH0dQ,FHNIvNgh3fS7VZQq2Y3dsA,XE-shfXSAOcLZGS14j48YQ,2,2014-12-23,3,2,2
EuMhGbb_Di1I7NPWS34qSA,9iBlpXwgBFLVnx6RmHsiCQ,xj7EaSp5XAeSYOPgD24_Mw,5,2018-04-07,0,0,0
WSQ_o3TKYcsK0LZNJIVvHA,Oun4NN-u5yiHIxDqtJnxgA,ZGjgfSvjQK886kiTzLwfLQ,5,2013-01-03,3,1,2
PTcFR03W4dFC7H9o8MT31Q,Q-prSTdggNlxAEFV88BZOw,T6gHar-Jl4YdpPxBh9RUJA,5,2015-07-06,0,0,0
Nrgo48DSqZp3Yb62hcfdPQ,FHNIvNgh3fS7VZQq2Y3dsA,Y0ymek23PIy8SavJQOLYDQ,4,2014-02-25,0,0,0
tR3IWkyDhF3uohqBGc0GaQ,OHzX-ZD9qyoeoxR8Z0dlIA,uYgTxpRK7BjKtZjSiyAKDg,3,2013-04-13,0,0,0
uHAvZ0BeuRY3rnSZh3mGNQ,cXSyVvOr9YRN9diDkaWs0Q,JlYfy_KIwOvdZirHGBxsqw,5,2014-02-26,0,0,1
t4dXj_uaF-2J-AVZo-rSnQ,68ThEdiK0eWCEgGEmV9Tng,2pDWLhRkZa67GvNu0DWQtA,5,2017-08-31,1,0,0
mID4X6uHztTOSZ8Qoze5_w,FHNIvNgh3fS7VZQq2Y3dsA,Tys-LkUZLtVtN2Yl5om2Qw,5,2016-03-20,0,0,0
eFQHTb8T2O6IHoQYn_WOFQ,y44MbCvvtmg1FpkNGSWisw,QzJ5Fb3G8Nsl1VH3-oNqmg,4,2014-08-14,0,0,1
OBLJXmWiodkgC4L7k8U9hA,7mpYTDb24SywNMRn3yeakQ,9pj8GGO_d83EQvf5GWJcIQ,3,2014-10-30,0,0,0
sDJhX6civc0v-6znsTkgbw,LnZvGYbqozanOSevcftnrw,prpyhhJBEsCnvFGQl6H8aw,4,2013-11-17,0,0,0
HHmAoiaP3iZc_rAhDlg0bg,O6hY9yenifuRXrpc4TfgsQ,Hh7NbObei9OyJ1ib4e6L0w,5,2015-06-21,0,0,0
dOpWs-P7w_CgzcpuZ-Uhsg,5FuQbcHTF_I7PWJzhCMObw,lGgbSv40jBDq7sqCKAIWhw,3,2013-06-24,2,0,0
EvCfxDWfaZmY1ENW_6VTIQ,4RMHlggaIdNibPUJPVEd6w,LKjpF-Xp2sjIRWyeP84jSw,1,2016-04-11,0,1,0
oFnT9sJM4l-ZjYb-s6jHQQ,jULIPydhMj18KOI5OHTwfA,24ag69vIOu2wNrzaCIx-4A,1,2018-09-15,0,0,0
hR5bge4ou5ljcCXw2Rg71g,d_tRshM-w6S4QxE4VVi8tQ,iPtc25TDKdsQqRb6IOMtmw,3,2016-05-22,0,0,0
LWbXLdlb8mVuV5c62gqMNw,D5V0Fawd6ODVgqCY8xngsw,zJPmputFQlf5EcNjHIbQ3A,5,2013-08-21,1,0,0
SX8T2N3uelGjsAAu0KmTIg,PxEiXqMAzzvp8GFlb5EoLg,fCwwQ2E-Yok2ORBPtemDjg,4,2016-06-04,1,0,0
ODBj_IHqbWTbmXQFeDVSew,U30ggGzFpXvc2NZYwOW3qg,etNY5NdgUcj7pWHjqgzo9g,5,2014-04-23,1,2,1
Jp0N98xZRPjtsl0yOVjlAQ,TttFjRQ-8Iz8by4hsD7iOQ,sSKM2zeM2O-jSYqq3yjR8A,5,2017-10-14,1,0,0
nbduwhCkiTPy_LW9PJBYYQ,Q-prSTdggNlxAEFV88BZOw,ButO6G4QnUsocTOMg1EzxA,4,2015-06-10,0,0,0
U10waLMgkLQC77EfxgSEag,3VKE0_-KhU_qMYHxcyVcDg,wGQ2-Wsgf6LiG0K6Vv1obg,1,2016-08-28,5,3,0
pESJ_lky84r2VDW8iX5woA,QWqKTWQ2OiDgo3dzNkpung,FPv27CkYLodbfz3gj5Fnkg,4,2015-12-29,2,0,1
Xf57I33l8rwAFH91cy8x_w,pP4q0Mym-qt20nRqTKbzhQ,GY6YnXHsciMxjeJSrnj1Qw,3,2014-11-04,1,0,1
0CKW4FxkzbeX9xnNJul1Yg,A0F-h3xJm_6gHDKcDQwSrQ,mWamaq-Awy6tf7U4bCtT1A,5,2013-07-15,0,0,0
qP8Ha5semQEUvMcOEfd91Q,NBlB85ch_WCxYJ4fPWHxJA,H2GZde_4QVSTlmlWB5U0eQ,4,2015-12-11,1,0,1
5DyCna1ZLPQcOV3fo6GKtQ,mDd3GFkYQKXhTlpm7SHtCQ,V66TDmbAADfoZMEOfewMcw,3,2017-04-30,0,0,0
ybXXANAXxWTqn2DAZue2pQ,SIoCIxjn4jLt2O-4DajWJw,Ot4oqjKZ8Ggm1ts2oU3OKg,5,2015-10-24,0,0,0
-_rNouR9szqxAEXdx5C9WA,OHzX-ZD9qyoeoxR8Z0dlIA,IeLedSEvAI_fDVZ6FC_44g,5,2015-09-10,0,0,0
0wx4qiwLab-vQDcdGG2clQ,lRbHFOIFuusN2WOR_ypQ_A,IwY-ZeBjO9-DPr1P_ySj0w,4,2014-07-01,0,0,0
FZ7Q4JH5A0dmxCy210VPNg,d_tRshM-w6S4QxE4VVi8tQ,1g0LvwgVvhoeEbkrrydJVQ,4,2014-04-20,0,0,0
SiIOhIV0Xg-LnuaMBUlUag,I5KZm-NnxYeEQsmp6nK5_w,Y4ZmJCuAbIvnv45oIIuLHA,5,2014-10-27,1,0,0
oRQXSMi7s3n8JpGkOQqq3Q,mCo2uVTTGYrEhRrkQW-CMw,cy3hyZfx75pK_YC0DAXSEQ,5,2015-05-26,0,0,0
BaF7J-tsX3G8k8mwBzSEwg,5ezrDoezdUlJpUa5Jg6dUQ,8zpASx35RA_lG_PWp1_PKA,5,2017-11-07,4,0,0
--N4YcoxfGNd4O8-zbFYjA,sdWuLh-auc0nC2Jy6_26AQ,4Tp8wNiFCa4U_sSfcgQtbg,5,2017-02-22,1,0,1
pev6bTFfA_d-aOde-4Ja6A,PxEiXqMAzzvp8GFlb5EoLg,HSZzE8goeBu3IuVHssMt2Q,4,2017-11-21,0,0,0
QVAVZTNMx76gBIAYAaf5yQ,eaDZlSuVS0EY67Ke6pRP6Q,N8ooRqbooPg3vEgIFt6_Ow,4,2016-10-28,0,0,0
4MdrxE7_yrFLJhRBPnBg4w,U30ggGzFpXvc2NZYwOW3qg,3G2T5eUTD5ieCfmCWVMKZA,5,2013-11-16,2,0,1
ElQfz4tOVdSrMZDystJxzw,DXYhpEv17mWqSqFjau7vhg,8bvhyDebnmfNUUYX6eHcZA,4,2014-03-01,0,0,0
PMEo8aeFM8PWR2TA1WSptw,uIZwBkvWicqyWraXvYOipw,7sa95R6ZsxZ0Web1kCXO7A,2,2014-04-24,0,0,0
rZkQ5fsEqegOVYF3MAb0fA,toMVWIsPJmS7-LiLAf2AfA,OjfKm2FVaCMT67xiC2HPig,5,2015-11-21,1,0,0
8QjOoMcP3nN-eQPjWqE1DA,cXSyVvOr9YRN9diDkaWs0Q,DJIAJO8vJ5t_rNXoUE8HEQ,1,2014-01-02,0,2,0
I39dDccipqa1Zoz4uKBQiQ,d_tRshM-w6S4QxE4VVi8tQ,5UDVAuh_gJcjWw5M4-xsbw,3,2014-02-24,2,1,1
dMLOWk6uKbeHCUJVwGptPw,rQW9iupvhk6ScPn2VPNLVQ,HXB_ByCCp8cZm1WMjKn1Tw,5,2013-09-04,1,1,3
s10ayrzJCjSTvIX3QhAJig,FHNIvNgh3fS7VZQq2Y3dsA,LWGcVexruRJXPIdZ0eLnfw,4,2015-01-07,1,0,0
-Z-6cKNBem9Tn3FYzDIh3g,O6hY9yenifuRXrpc4TfgsQ,RcziEDPwFTbKEwhUouKUsA,4,2016-06-02,0,0,0
x7fTUbwdwzNsWETR6LqAWA,cXSyVvOr9YRN9diDkaWs0Q,Zv0fJ2QvjJQKjdS3mTgPAQ,5,2018-06-19,0,0,0
0cmpc-NJlyCb7IBYuXAd8Q,I5KZm-NnxYeEQsmp6nK5_w,-xTAmslBDE_mq-6Kbxieag,4,2014-04-19,0,0,0
o_VogbxzGjC6H09AlZRIQA,H9YalVFugskHF38MfJWT_w,qsnFKpVm5IBcoZCIS-snig,3,2018-05-29,0,0,0
Kzt8uH1qKW7HgqYRt7lzVw,9PCPV34KV1B_E3v1IUi4tQ,W6_HAvErr18PWOyIUCDdSA,5,2018-06-20,0,0,0
3eGO_ZRl4NYNEqahdLj4kw,bSWL0YxfawjS03_g2kgujA,ONgsw67PvfFuTHyQUFPq6g,5,2014-10-14,1,0,0
Bg4fO27e9ECx3Ljs7X29QQ,V6Om7YZhlRQRU7WfuxHq8Q,GqLTKz0YsSkX-DTc9oHrBg,4,2013-09-08,2,1,2
YrOLooSniDL3JAQPhVQ9Hw,H4t7YAtaDQ8bKOW452zSaA,afdlzFQ20OW5-tS7GVhH1g,5,2017-06-08,1,0,0
QPbjiSLKQV-AFauJr0zk3g,cXSyVvOr9YRN9diDkaWs0Q,Vg8pf1RwSFpV33fMKSd2HA,5,2016-08-06,1,0,0
QLE1grenNOpzoFtlnHiQbA,EtKSTHV5Qx_Q7Aur9o4kQQ,4JsH5agcats5H5mLTcPsRA,4,2016-02-25,0,0,0
hO4jSdtq6bYU3DPGYPELyg,RZtGWDLCAtuipwaZ-UfjmQ,QehzHrqium970FNcBNQVAw,1,2016-11-25,2,0,0
mKPX2VSkYG5vM1gq5JSuhg,ROeacJQwBeh05Rqg7F6TCg,pi85_YTvSQ76gv42wla_lg,5,2017-12-05,0,0,0
I2b3HjbYAN7mi86NjIgxTA,MMRRS6YhVRx_iN5-JhMRYg,gXXfKKgzznnXjEvSmOR8Vw,4,2018-06-19,2,0,0
2KjUjm6vYeA_fxjaGsIX1Q,gCcJTKC40CL0XtYYGfcXDw,BSlCDBPouTZUAcsMAVkOEw,5,2014-04-02,2,0,0
VxyL9qBrwHIAAMS8lj_x4w,gCcJTKC40CL0XtYYGfcXDw,h08drT06e-4xtDStFk2twQ,5,2015-01-21,0,0,0
GETT4WbUQsylcizsCFEF0Q,NVN_23yYJDf_RAinqFICDA,XJojad0pvL1fczkun4L67g,5,2013-05-31,1,0,0
zDnxX8BNTMKw0CcaodZ7Rw,U09S6VSTWCKteCDa72Td7Q,wlOcGCOIhf3BpGQkAOfFPA,5,2018-01-21,2,0,0
4LpaD1kUf8KsdrodgvqaBA,LdK6Tqr9-QK8eNezCUes9A,xSIX_UkSj4Tg4kjvQLVVWg,2,2018-06-09,0,0,0
-16Ih37hUsG6wbVALNkshA,Bw0cpnfI-Y9QmjWzqS-oFg,1WEHUvZ2Qqlc46_qHsOOFA,4,2013-09-07,0,0,0
4BYegkkkNob1EUT7LYZ5BQ,d_tRshM-w6S4QxE4VVi8tQ,iHigWNZ5k936wkvO6dDDHQ,5,2017-04-21,0,0,0
djZPm3vhFPePsvtf_0EKGA,Dv6RfXLYe1atjgz3Xf4GGw,806piRS5Ueod_7oNHQDW-Q,4,2013-01-03,2,1,2
I3QRFFw0w4JDfl9f4rYpQw,LnZvGYbqozanOSevcftnrw,bLNS2BFfa9PTxCbT5jJztA,5,2016-05-09,2,0,2
C4piL2lQIstzkLXSGA3SFQ,uIZwBkvWicqyWraXvYOipw,nvEsqcSbbgMKJW3mpe5DWw,5,2015-07-19,0,0,0
G7enfY6wJoFjJwpmzkNuBA,bSWL0YxfawjS03_g2kgujA,0DB3Irpf_ETVXu_Ou9vPow,3,2015-11-08,0,0,0
2Gtf46b98ToQP_Morzu1mA,vUrTGX_7HxqeoQ_6QCVz6g,1AcO9zqYSLjM5fSvb-Jskg,5,2018-08-15,0,0,0
_KJudNRfUxlyorMJd2fCZg,1NCUTTp6rIyXpwUDVv9qOA,Ux4aqo8EOHZjBQNHUtCVHQ,5,2017-12-30,0,0,0
Pt6Jhj7Z0Ca22F7QhM5Elw,SIoCIxjn4jLt2O-4DajWJw,EKpuzlcAUkP1aXC4_KuGoQ,1,2015-04-18,1,0,0
lbjHejY9IyPRWExSESN4Mg,fAKJLkzh71-K8ra82xZJWw,UJNjVgDjK9MsCkmJBNKo5Q,5,2017-07-29,1,0,0
pSODFmUD13JzSd2zV_u4tw,XQWZQjC73fCTRGWnD18-Eg,pObzDiKQU46sFtS-tJWyVA,5,2017-03-29,1,0,1
zRaoCZT6Fk2ngsUxSUaIcA,4_W5pstoN1166TGjjPOrMg,zAYz3RXXrbtfA9EKIHN0FA,4,2014-05-28,0,0,0
Gt4wFOY1WqjIoPFdpM3p3A,u7_3L1NBWgxhBM_B-cmmnA,ADvqk5cVW-BLCeovT6t9DA,5,2014-02-24,0,0,0
CW9YT_YTpNRKCzQwcQBZ_w,alUk6OwNhofyc90NDMDY-Q,HNuv7N89dAFsKfwj225X1Q,5,2017-04-20,0,0,0
XqxagZw5WGHVvUrnXUQdbw,E1gf1YIWOo1BgzMUwJtEZg,TRz6qnpjm-mLUrchJue4LQ,4,2018-06-10,0,0,0
8MN9J_rjrXhXNOTAaey6sQ,LdK6Tqr9-QK8eNezCUes9A,IDhah5NFgjKDenjcTVFopg,5,2013-04-14,0,0,0
dKqS6ghlCmlBVA2XlVMbmA,-Or44IdY51Ukd618kikmtA,LWuQdBn6vp0BFQiR2KEvbw,3,2016-05-10,2,1,0
qW11HJQPz82X37BSC3cl8w,FHNIvNgh3fS7VZQq2Y3dsA,Nh0eQm9NBgHvMrIyO4546w,5,2017-10-12,0,0,0
x8Fvgc4NUoLpCt7LgFta1A,A0F-h3xJm_6gHDKcDQwSrQ,gzLY2AO1HwJEwih3yIAb_Q,1,2013-06-01,1,0,0
LTHSxTEjrI5NFlkf3qwRNA,_9x1oSQghxEPuUeb5NPShw,9sJbOPoKXzH3Hp6JlUIz4g,4,2016-07-06,1,0,0
PqxklJPKe7gYTvux0jX0Dg,lRbHFOIFuusN2WOR_ypQ_A,iNPe6YQ8Wc3W5dUNzhvOEQ,4,2014-05-10,1,0,0
MeExr1aAvnRuXBH_aRwdIA,EtKSTHV5Qx_Q7Aur9o4kQQ,6f7er5Gs5bruu7yEqiW2bw,5,2014-04-02,0,0,0
18i9_GhY6or9G0vvmkivfw,uIZwBkvWicqyWraXvYOipw,uKUZX7CnIcy2OzP1K3hpCQ,5,2016-10-30,0,1,1
SStmbxdsUyC-mmIy7eSovQ,NeY1bH6IKJxnn4YAixibsQ,vB_Qd7ZGjuuB2KcRhOct9A,4,2015-12-24,0,0,0
HADHD3G9x39-JnrVVuCBhw,xCXGV3wEvYd4xBGx8ZRFQA,VEfuttZS2u51EWfRBQOX1w,3,2013-09-09,0,0,0
7DuK2x_yYfXSDO46nSCJQQ,D5V0Fawd6ODVgqCY8xngsw,wliwbBjmvynxh1zgW4rTGQ,1,2018-04-06,0,0,0
wOuHy54j1zrzzYJjOoiiSA,0mijbNf-7wiKJ9xto1pAyg,lsijvjjCrAoHtwJUMegCAQ,5,2018-08-24,0,0,0
0PMf7mXem29FXA-t10wxMg,GUMVStVaJfWmCIpQA4TtHg,OUBcB0odYLI2_EC_FD0dZQ,4,2014-11-16,0,0,0
6kp_YaKPIdKmB_K7hmBdRg,bUnqKEP7h48ePxHMXV0fNw,uKFGm_6VYQmaVxsmq0SNug,1,2016-08-06,0,0,0
pEqgXzllsYcBAStBeP1QFw,GOSVLhjUT6TnrPhkkmDOpw,yE_1xqFxNkhQN8X-nL3cBA,5,2016-03-08,1,0,1
KSbWQLO78AUBM7kgEtaRGA,P8QLcGZZOPgl9w_3ARBKiQ,8EMU7d4pCkdqUnvlIW40CA,5,2015-08-09,0,0,0
SZ8Fq6VxpmPWzTHhpHWcZg,mCo2uVTTGYrEhRrkQW-CMw,dTyAXqe0YQYawgwNZuzHrw,4,2016-10-02,0,0,0
Z41z0vCRuuTdE3C7xh8K2Q,uE40984_YDgVvPeRpFcCaQ,NchtWGjeQUuO44y8ENiaOg,4,2016-02-13,0,0,0
c6RadLiucM4DboviwFCxCg,A0F-h3xJm_6gHDKcDQwSrQ,1gFEPp89uG7JWyilk9NmbQ,5,2017-05-29,0,0,0
fOlncrU0-jBrbhM6dgM82w,-ATiAtTikuGuqvaW2O6tNA,BNEtHv4Q64kyWJD08Dm6PQ,4,2016-09-09,0,0,0
UFXDDppC9Ap0wWejktf8Ew,c8rjE6NcfeyzLB_aU1GdMA,jZ7gwktCLMYxTJiN7ILVDQ,5,2017-03-17,0,0,0
XICRd1EeFame_FphCVWNIg,0mijbNf-7wiKJ9xto1pAyg,WOnrTnfIvyqM4fHrUSoyKg,5,2018-08-05,1,1,0
b3_y1agbQc5hAGk0GBSDOA,gCcJTKC40CL0XtYYGfcXDw,HRKgNU6W9uw5fy6SjRLoOg,5,2014-04-21,0,0,0
_BgMDqzOqpgpC0GVrgk7eA,d_tRshM-w6S4QxE4VVi8tQ,a25s7cDgo6oUyPTmdCzWDQ,5,2017-06-29,0,0,0
f1Kqlc4y7QZukvjDnT5foQ,u7_3L1NBWgxhBM_B-cmmnA,R0wGlLTb57v5lkHx1JW8tw,2,2013-10-05,3,2,2
MH3OAPzNndoB7RJWWHTHlg,MMRRS6YhVRx_iN5-JhMRYg,2M2ccmjAupY8DTlvl2QZ6w,3,2016-08-26,1,0,0
PqCj7zGuBLIwtFkVMVzMSA,68ThEdiK0eWCEgGEmV9Tng,16wLSfgVDACV_LQwFBFpLQ,5,2016-03-18,0,0,0
M__svEKxDhr_aTr-2xD6xw,_FlhRk9KjdXyE0sLxUdEBQ,TmxvsX2NUPtzOqVFhnHelA,1,2015-03-05,2,0,0
6O1S7cqRqTqB6G_vtbXMGw,DXYhpEv17mWqSqFjau7vhg,XhGiA0Y1inrC7VG5VtFyqw,5,2013-01-31,1,0,0
U1fLH0_J-mqt_Hcw-8rCqw,-ATiAtTikuGuqvaW2O6tNA,L3rcfMjpkZlIii81UcdVaw,3,2016-07-26,1,0,0
dHMyYVzBlwO0Qg3BZlJg2A,toMVWIsPJmS7-LiLAf2AfA,JDNxdmE0CqBa20OjFPV7xQ,5,2015-08-21,2,1,0
5nRkGkHuFUQ1U9KcnXllnQ,_9x1oSQghxEPuUeb5NPShw,98QSoCJ4jdfr0fUS9347tg,1,2018-02-03,1,0,0
cv8HA85HEg6hI2hr_JiNeA,PxEiXqMAzzvp8GFlb5EoLg,3ce_JhM9_NYbkdiQtVKeyA,1,2015-06-22,2,5,0
CzxKCSsMPFrhE-SFzKx7VA,kgMEBZG6rjkGeFzPaIM4MQ,YJXzHpQ6oH850pzpMDPHAg,1,2015-09-11,0,0,0
00bn0Y9jGVs8uGYsy7Ujjw,OHzX-ZD9qyoeoxR8Z0dlIA,7zidEZXLZ1EL3sOMrAxDUA,5,2013-10-27,0,0,0
RrdTwYdxd-PfP_yEUKlydg,10wt8eSXI_PZfl9dRIiWmg,VpQnOP_YpbLf3jblrxvMmQ,3,2015-07-29,0,0,0
ReNLPze28eHBI-7ouZL4GQ,MUTTqe8uqyMdBl186RmNeA,lCWz5uqwAQf06GLZYGrqUA,5,2017-12-30,0,0,0
TklUy6E91VJW7CB_X-72RA,pP4q0Mym-qt20nRqTKbzhQ,WyXa6KPF8gnw2QrdXkOykQ,5,2014-05-08,0,0,0
5Qwx918V8j4VXMCQHPd_wg,hWuLvI5QqPyQ1x9ww0HeRw,4dLuevbm4DY_zb5IvPSveA,5,2016-01-09,1,0,0
r5t0snSAvmB-HkYb-6hShQ,68ThEdiK0eWCEgGEmV9Tng,tVjZsrpIldh3P-1tHECaug,4,2017-01-03,0,0,0
VSWIzaZypoEcs9IYtG6YMA,4RMHlggaIdNibPUJPVEd6w,bbPl-oSG4eLJL1uWupxiwg,4,2013-09-07,1,0,0
AW6nYMCpgXBBsB8lxjcvcw,6CsLAjWXFlLpErBZEmGQ5g,ahY-mV1HFDIhK_MI5tmPVw,5,2015-04-04,0,0,0
rhugDwSYlc67wAHJpgkhww,BWITd9JUXP3gSi1z3Y-z8g,0H7VBIy9a8-4apyiiY6bNA,5,2015-11-06,1,0,0
pXAi5OHMuK6R0FmYAO_w8Q,DsKzHnkLKnxZTVsFpts4oA,QBX9fr35Z7EPNTHKUg_saQ,4,2014-08-27,0,0,0
xLEeonbfm89T6DepXp5Z5A,OHzX-ZD9qyoeoxR8Z0dlIA,ClO-jtwgs2R7eQ2qpbUiFg,4,2016-04-24,1,0,0
33f_cwrE01wvR8f62D16lg,Z5po0aTuzKKblek5y6Sp8Q,qp582oPdcbXZXNbKINfUHw,4,2015-05-27,0,0,0
3_mTVCTYCPGi1xucn3vJLA,I5KZm-NnxYeEQsmp6nK5_w,Ff_kwM1B9CyOZCMK_1rOHg,3,2013-10-25,1,0,0
28SMG6eQyCVst7BehoDBkw,RI33oswGDkIsc0fuQ8GzjA,p46TtY_pC3IzqBV_DlqfIQ,2,2017-09-22,0,0,0
jGSv0T2UTLStzQ5cXCKWiw,Dv6RfXLYe1atjgz3Xf4GGw,trYuqQJNoHdfiEsdwcnidQ,4,2017-07-10,0,0,0
4h58_YlZJ7uPTLUF9AGXvw,uE40984_YDgVvPeRpFcCaQ,1Kb5zLvRlTkUWqcFn_CUyg,4,2015-08-09,1,0,0
ixUu2ipSIlYsk3EmTghS9w,j99PtxlKTW_u5alE4jiqHQ,aP76jI11q6A_Mer1vyUWpw,4,2015-07-06,0,0,0
Z6yX5WZwJ0se9J0aC15_jQ,LfrCUDzg66jncxLvNxBnlg,3QnoTcrxuafMCoTzW_AH7A,5,2018-03-25,29,15,24
hjjfLrSqfm6WwrafslHwdQ,DsKzHnkLKnxZTVsFpts4oA,2F26horke1QlUo7NdWmcPw,4,2018-06-20,0,0,0
H1W6Xyhg1CDF55VTG8Un-Q,9gObo5ltOMo6UgsaXaHPWA,JqvD7-42-1igtJ3gIu4DxQ,3,2015-08-22,0,0,0
AA8gOWHw4PPzDUomiroiDg,RI33oswGDkIsc0fuQ8GzjA,M2jbX4QqUtyrPzXmv5StLw,3,2017-10-04,0,0,0
A55h2X18zZeCpM_YmrRRuw,jFmS7S0kU5ZQHSm4jqymQw,AkvSIHpsdif8m60efuOiXQ,3,2014-06-15,0,0,0
lDoKeLnuAZmptGNJ2ijWAA,tJPaPZwRqFmDSEc8VEx9hA,mRRZwNIW3bMmdzNlnklXcg,1,2013-01-05,2,0,0
N6dRqxzRgLIV7LViVan9Mw,ejRuEF2j8_w5qQbwEQ8GfQ,98jv8gu7kAwa2WzIPdw6-w,3,2014-03-15,0,0,0
80uEC5rfwuyc5ZgSuVjtww,hUX1yAimviBIhb21D_KtcQ,Ebg8m7oCW-dMdNH4wf0w6w,3,2013-04-14,0,0,0
UTc8SXCX7DvdWUX0cjJoyw,gCcJTKC40CL0XtYYGfcXDw,cA11C5M14IJ3Qanh2DHfow,5,2014-02-25,2,0,1
2ToGpNmJe21C8bUjo9BCBg,JomDoQafikclSVVCPkWjnA,8u1StEDXbq0Sz2e_GZXWTg,4,2015-07-17,0,0,0
-nxuCi0p3qv1s8DkX2kINg,YtSqYv1Q_pOltsVPSx54SA,8Jv4fYl0X2zeHfLb1DZywg,3,2016-06-01,0,0,0
GxOHCb9PDll3LY3o9LpM4w,U30ggGzFpXvc2NZYwOW3qg,TwK3yLKQdJWIsyXPar4TtQ,5,2015-04-05,1,0,1
CzRDoDIDRqP9imgImMumzA,d_tRshM-w6S4QxE4VVi8tQ,-983SshSeclaol5VkI81cw,5,2016-10-30,0,0,0
F5H-umpTCUaOnyt6CPGW0A,fKDV_dlDhXd7P5kZi97Kng,kO30XR2WeF6bla6dK1ZZLw,4,2014-06-14,0,0,0
lcgihc0N7coFRTLJGcU0Fg,MMRRS6YhVRx_iN5-JhMRYg,2LcC1R65TLmgfj1djSnguw,5,2015-07-18,0,0,0
u7SY2otGclKldBxRxR4WDg,uVJkqQ1U9MH7hBorrwGhBg,LqNmfWJeQ48bG3795uU-og,1,2017-02-11,0,0,0
OoEkDRi5cwP5GRHzs_-qhA,eaDZlSuVS0EY67Ke6pRP6Q,ntoA30qNb1tlyStScceCbA,4,2015-12-09,1,0,0
dg_Q7w4YI47flc3-Dcwn2g,7lwe7n-Yc-V9E_HfLAeylg,FwnjtmcV8kNQNleVEKaFbw,5,2015-05-01,0,0,0
3Z2n-bNOofY7r-Evn_qrsQ,QrIV69RPS4LTpIwPoL22_w,3f0JgePAJh5XLlKzf54Vwg,4,2017-07-20,0,0,1
5ExAYGBa4eZ0b07qYhQNkw,QWqKTWQ2OiDgo3dzNkpung,vzNYQaFyBnIU_bBkJsUJQA,5,2014-06-30,1,0,1
zhf2T03z9IYnEGz4gyQZ8g,REns5fQe45Nk_D2UwQyr0w,62I9e416bVFM_8Qg3sHwEQ,1,2016-05-09,1,0,0
hd7HIC6RfiDdBfZdoECTgg,wCluBbW9nzS7MEMFltMwJw,--UizzbnQlZg7bEv2oXEyg,5,2015-01-06,0,0,0
i0dk5kXX5xK8aRnkSIhK-A,rVfe1LHo55A2fworkm_jVw,KBfAocwwLlhk3nNqmplPtw,4,2016-12-22,0,0,0
ywLhK255d8e_2fplJ8wY7Q,FHNIvNgh3fS7VZQq2Y3dsA,meTqDCM5baF5HiqjXOCHOQ,4,2015-07-09,0,0,0
7iReVDHvucme_cHIHYqmvg,0mijbNf-7wiKJ9xto1pAyg,ejFxLGqQcWNLdNByJlIhnQ,5,2018-09-29,1,1,1
L4CFJ7JI_e2HP2dGth5Riw,4_W5pstoN1166TGjjPOrMg,0B9izUXi_Z4hcbUkm96wnA,4,2014-08-13,1,0,0
Km5iYXXlpsNzEiLW0MAjfg,mUIBtlWNPD7sz3rGGWQ1RA,aIumfF32TeD1xsQssI-EpQ,3,2015-06-10,0,1,0
xDaXeq76a0mwdV9Q4SmG4g,OHzX-ZD9qyoeoxR8Z0dlIA,v98WXw1EToiuPIxtE0aekQ,4,2015-06-01,1,0,1
vTgGnOy7fc4Lz68Yo8cVog,NeY1bH6IKJxnn4YAixibsQ,4L8nvi8c025ijdCVWPllow,4,2015-07-18,0,1,1
PyruU3Ivj9TA8jFDsN3_pw,VbItL6RDULtnw4YvB6EhVg,ti7h7Nj-86aXS1TA2oLVtw,1,2017-04-10,1,0,0
7GuEQ2IbTCXgCOz00BAggA,rVfe1LHo55A2fworkm_jVw,ozUHEpWDfRn7IKqluK503A,4,2016-08-08,0,0,0
CI6ERNI_nA4i6OVupo_RzQ,gHMN4jk8kjG50CH-IRY2Dw,OfhZlqYMrCVAhM-bt_cQug,3,2018-06-21,1,2,0
k42BLgmwOo_o-rnwR1v8Dg,u7_3L1NBWgxhBM_B-cmmnA,wCtRCI4imyI0WSByzDzQtA,4,2013-10-28,0,0,1
jBLFuqdBbEptfnBEZWa-vg,htO_nlxkEsYHzDrtbiUxew,xQC-G-9bxyXEsy-GQ-UTEw,4,2014-02-25,0,0,0
w6EG0tWKer46YApnR5XaFA,EtKSTHV5Qx_Q7Aur9o4kQQ,NgSkFWM4EqJaVI1Iel1Qjw,3,2013-11-15,2,2,2
EGCLYbrm9PdtxpTccJbsjg,zNi8ceY3sLBXZoTUstjrvg,RnvhUqSD2yGCyVKMouKLmQ,1,2017-06-23,0,0,0
